"","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"Qoraro","0.44","0.09","0.88","0.31","0.94","0.41","0.03","0.06","0.75","0.69","0.84","0.53","0.78","0.59","0.72","0.34","0.5","0.19","0.25","0.12","0.66","0.22","0.62","0.47","1","0.91","0.56","0.97","0.28","0.81","0.16","0.38",,,,,
"RubaFelege","0.22","0.03","0.94","0.09","1","0.38","0.44","0.19","0.88","0.59","0.62","0.53","0.75","0.31","0.81","0.41","0.66","0.16","0.28","0.06","0.72","0.12","0.69","0.5","0.97","0.84","0.56","0.91","0.34","0.78","0.25","0.47",,,,,
"Santa gelebeda","0.81","0.06","0.5","0.91","0.97","0.44","0.22","0.03","0.75","0.78","0.28","0.53","0.41","0.47","0.59","0.62","0.84","0.16","0.25","0.09","0.66","0.19","0.69","0.38","1","0.88","0.56","0.94","0.31","0.72","0.12","0.34",,,,,
"SaratYerawoch","0.38","0.03","0.62","0.47","1","0.28","0.56","0.25","0.91","0.19","0.84","0.44","0.41","0.97","0.53","0.22","0.75","0.31","0.09","0.06","0.94","0.16","0.81","0.66","0.88","0.78","0.34","0.69","0.59","0.72","0.12","0.5",,,,,
"Sefo","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"Segena","0.38","0.03","0.62","0.47","1","0.28","0.56","0.25","0.91","0.19","0.84","0.44","0.41","0.97","0.53","0.22","0.75","0.31","0.09","0.06","0.94","0.16","0.81","0.66","0.88","0.78","0.34","0.69","0.59","0.72","0.12","0.5",,,,,
"Seka","0.91","0.03","0.97","0.53","0.31","0.34","0.84","0.06","0.62","0.44","0.41","0.25","0.88","0.69","0.28","0.78","0.75","0.19","0.22","0.09","0.56","0.12","0.66","0.5","1","0.81","0.59","0.94","0.38","0.72","0.16","0.47",,,,,
"Selamaya","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"SelamBekalsi","0.78","0.16","0.5","0.97","0.84","0.12","0.75","0.28","0.41","0.56","0.44","0.03","0.59","0.69","0.53","0.22","0.47","0.31","0.09","0.06","0.72","0.25","0.88","0.94","1","0.91","0.38","0.66","0.34","0.62","0.19","0.81",,,,,
"Selamber","0.5","0.09","0.75","0.53","0.97","0.16","0.59","0.38","0.91","0.25","0.62","0.28","0.34","1","0.78","0.06","0.22","0.47","0.12","0.03","0.84","0.31","0.94","0.72","0.56","0.88","0.41","0.81","0.44","0.69","0.19","0.66",,,,,
"SelamgieAmbarie","0.22","0.16","0.78","0.56","1","0.44","0.19","0.38","0.81","0.34","0.69","0.25","0.62","0.97","0.66","0.28","0.47","0.12","0.06","0.03","0.84","0.31","0.94","0.59","0.88","0.91","0.5","0.75","0.41","0.72","0.09","0.53",,,,,
"SelamH","0.44","0.09","0.88","0.31","0.94","0.41","0.03","0.06","0.75","0.69","0.84","0.53","0.78","0.59","0.72","0.34","0.5","0.19","0.25","0.12","0.66","0.22","0.62","0.47","1","0.91","0.56","0.97","0.28","0.81","0.16","0.38",,,,,
"SelamW","0.25","0.03","0.94","0.69","0.84","0.5","1","0.19","0.53","0.47","0.44","0.59","0.72","0.31","0.38","0.62","0.28","0.16","0.22","0.06","0.66","0.09","0.78","0.56","0.97","0.88","0.75","0.91","0.34","0.81","0.12","0.41",,,,,
"Selelkula","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"SelenWuha","0.78","0.16","0.5","0.97","0.84","0.12","0.75","0.28","0.41","0.56","0.44","0.03","0.59","0.69","0.53","0.22","0.47","0.31","0.09","0.06","0.72","0.25","0.88","0.94","1","0.91","0.38","0.66","0.34","0.62","0.19","0.81",,,,,
"Seloda","0.25","0.03","0.94","0.69","0.84","0.5","1","0.19","0.53","0.47","0.44","0.59","0.72","0.31","0.38","0.62","0.28","0.16","0.22","0.06","0.66","0.09","0.78","0.56","0.97","0.88","0.75","0.91","0.34","0.81","0.12","0.41",,,,,
"Sendada","0.22","0.03","0.94","0.09","1","0.38","0.44","0.19","0.88","0.59","0.62","0.53","0.75","0.31","0.81","0.41","0.66","0.16","0.28","0.06","0.72","0.12","0.69","0.5","0.97","0.84","0.56","0.91","0.34","0.78","0.25","0.47",,,,,
"Serawudi","0.94","0.06","0.25","0.31","0.78","0.72","0.62","0.03","0.59","0.84","0.56","0.16","0.5","0.34","0.81","0.44","1","0.22","0.28","0.12","0.69","0.09","0.66","0.53","0.97","0.88","0.47","0.91","0.38","0.75","0.19","0.41",,,,,
"Seret","0.78","0.12","0.75","0.25","0.69","0.62","0.53","0.03","0.59","0.81","0.44","0.06","0.56","0.72","0.47","0.38","0.94","0.22","0.34","0.16","0.84","0.31","0.66","0.28","1","0.91","0.5","0.97","0.19","0.88","0.09","0.41",,,,,
"Sero","0.81","0.03","0.59","0.19","0.88","0.28","0.31","0.25","1","0.75","0.47","0.62","0.5","0.44","0.53","0.34","0.66","0.16","0.22","0.06","0.69","0.12","0.84","0.56","0.97","0.91","0.72","0.94","0.41","0.78","0.09","0.38",,,,,
"Shamo","0.94","0.06","0.25","0.31","0.78","0.72","0.62","0.03","0.59","0.84","0.56","0.16","0.5","0.34","0.81","0.44","1","0.22","0.28","0.12","0.69","0.09","0.66","0.53","0.97","0.88","0.47","0.91","0.38","0.75","0.19","0.41",,,,,
"ShehochTehara","0.94","0.06","0.25","0.31","0.78","0.72","0.62","0.03","0.59","0.84","0.56","0.16","0.5","0.34","0.81","0.44","1","0.22","0.28","0.12","0.69","0.09","0.66","0.53","0.97","0.88","0.47","0.91","0.38","0.75","0.19","0.41",,,,,
"Shekatekli","0.69","0.19","0.31","0.56","1","0.59","0.09","0.03","0.66","0.91","0.72","0.53","0.47","0.34","0.84","0.41","0.62","0.22","0.28","0.06","0.78","0.16","0.75","0.5","0.97","0.88","0.44","0.94","0.25","0.81","0.12","0.38",,,,,
"Shunge","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"Simret","0.28","0.12","0.66","0.22","1","0.5","0.62","0.03","0.94","0.88","0.34","0.38","0.56","0.59","0.44","0.25","0.69","0.19","0.31","0.06","0.72","0.09","0.81","0.53","0.97","0.84","0.75","0.91","0.47","0.78","0.16","0.41",,,,,
"SimretS","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"SimretT","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"Sinkata","0.34","0.12","0.5","0.22","0.97","0.38","0.09","0.06","0.56","0.81","0.66","0.59","0.88","0.62","0.72","0.03","0.84","0.25","0.31","0.16","0.78","0.19","0.69","0.47","1","0.91","0.53","0.94","0.41","0.75","0.28","0.44",,,,,
"Siye","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"Smret","0.81","0.06","0.25","0.72","0.94","0.53","0.34","0.03","0.56","0.66","0.38","0.19","0.47","0.44","0.88","0.59","0.84","0.16","0.28","0.09","0.75","0.22","0.69","0.5","1","0.91","0.62","0.97","0.31","0.78","0.12","0.41",,,,,
"Sorya","0.62","0.22","0.56","0.5","0.69","0.06","0.66","0.28","0.41","0.81","0.47","0.03","0.75","0.88","0.91","0.25","0.34","0.53","0.12","0.09","1","0.31","0.78","0.97","0.94","0.84","0.44","0.59","0.19","0.72","0.16","0.38",,,,,
"Suha","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Tahtayhaya","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"TahtayDaeroka","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"TahtayLegomti","0.25","0.03","0.94","0.69","0.84","0.5","1","0.19","0.53","0.47","0.44","0.59","0.72","0.31","0.38","0.62","0.28","0.16","0.22","0.06","0.66","0.09","0.78","0.56","0.97","0.88","0.75","0.91","0.34","0.81","0.12","0.41",,,,,
"TahtayMegariaTsebri","0.81","0.03","0.59","0.19","0.88","0.28","0.31","0.25","1","0.75","0.47","0.62","0.5","0.44","0.53","0.34","0.66","0.16","0.22","0.06","0.69","0.12","0.84","0.56","0.97","0.91","0.72","0.94","0.41","0.78","0.09","0.38",,,,,
"Tao","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"TaraGedam","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"TaraSenba","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"Tekea","0.59","0.12","0.66","0.44","0.56","0.25","0.91","0.16","0.75","0.78","0.72","0.09","0.41","0.97","0.5","0.38","0.69","0.22","0.34","0.03","0.81","0.19","0.62","0.47","1","0.84","0.53","0.94","0.28","0.88","0.06","0.31",,,,,
"Tekleweyni","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"Tetatiro","0.56","0.69","0.75","0.47","0.94","0.22","0.81","0.5","1","0.19","0.53","0.16","0.44","0.72","0.84","0.34","0.62","0.66","0.03","0.09","0.41","0.38","0.97","0.12","0.59","0.91","0.06","0.25","0.88","0.78","0.28","0.31",,,,,
"Tibaga","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"Tigage","0.62","0.03","0.34","0.53","1","0.28","0.72","0.81","0.47","0.78","0.56","0.25","0.66","0.09","0.88","0.5","0.91","0.19","0.16","0.06","0.69","0.44","0.59","0.31","0.94","0.97","0.38","0.84","0.22","0.75","0.12","0.41",,,,,
"Tsae","0.81","0.06","0.5","0.91","0.97","0.44","0.22","0.03","0.75","0.78","0.28","0.53","0.41","0.47","0.59","0.62","0.84","0.16","0.25","0.09","0.66","0.19","0.69","0.38","1","0.88","0.56","0.94","0.31","0.72","0.12","0.34",,,,,
"Tsetsera","0.62","0.22","0.56","0.5","0.69","0.06","0.66","0.28","0.41","0.81","0.47","0.03","0.75","0.88","0.91","0.25","0.34","0.53","0.12","0.09","1","0.31","0.78","0.97","0.94","0.84","0.44","0.59","0.19","0.72","0.16","0.38",,,,,
"Tseykeme","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"Tsigea","0.69","0.62","0.41","0.47","0.78","0.34","0.97","0.16","0.59","0.75","0.12","0.03","0.28","0.91","0.66","0.31","0.44","0.5","0.22","0.06","0.88","0.38","0.72","0.53","1","0.94","0.56","0.84","0.19","0.81","0.09","0.25",,,,,
"Ulaga","0.84","0.09","0.53","0.97","0.56","0.19","0.75","0.38","0.28","0.47","0.41","0.03","0.5","0.88","0.78","0.22","0.66","0.34","0.06","0.12","0.69","0.44","0.81","1","0.91","0.94","0.31","0.25","0.62","0.72","0.16","0.59",,,,,
"Wargba","0.69","0.62","0.41","0.47","0.78","0.34","0.97","0.16","0.59","0.75","0.12","0.03","0.28","0.91","0.66","0.31","0.44","0.5","0.22","0.06","0.88","0.38","0.72","0.53","1","0.94","0.56","0.84","0.19","0.81","0.09","0.25",,,,,
"Wariba","0.78","0.12","0.06","0.69","0.88","0.44","0.75","0.31","0.47","1","0.34","0.38","0.66","0.5","0.41","0.28","0.84","0.16","0.22","0.03","0.59","0.19","0.72","0.53","0.97","0.91","0.62","0.94","0.25","0.81","0.09","0.56",,,,,
"Wedikeshi","0.25","0.03","0.94","0.69","0.84","0.5","1","0.19","0.53","0.47","0.44","0.59","0.72","0.31","0.38","0.62","0.28","0.16","0.22","0.06","0.66","0.09","0.78","0.56","0.97","0.88","0.75","0.91","0.34","0.81","0.12","0.41",,,,,
"Werabaye","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"Werkamba","0.53","0.03","0.81","0.94","0.84","0.62","0.38","0.16","0.78","0.88","0.22","0.28","0.75","0.56","0.5","0.31","0.47","0.12","0.25","0.06","0.59","0.19","0.69","0.44","1","0.91","0.66","0.97","0.34","0.72","0.09","0.41",,,,,
"Wobo","0.56","0.69","0.75","0.47","0.94","0.22","0.81","0.5","1","0.19","0.53","0.16","0.44","0.72","0.84","0.34","0.62","0.66","0.03","0.09","0.41","0.38","0.97","0.12","0.59","0.91","0.06","0.25","0.88","0.78","0.28","0.31",,,,,
"Wonberoch","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"Wondye","0.38","0.03","0.62","0.47","1","0.28","0.56","0.25","0.91","0.19","0.84","0.44","0.41","0.97","0.53","0.22","0.75","0.31","0.09","0.06","0.94","0.16","0.81","0.66","0.88","0.78","0.34","0.69","0.59","0.72","0.12","0.5",,,,,
"Worego","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"WorgajaWagi","0.78","0.03","0.38","0.62","1","0.41","0.88","0.5","0.47","0.75","0.53","0.09","0.66","0.28","0.16","0.56","0.84","0.31","0.19","0.06","0.69","0.25","0.72","0.34","0.97","0.91","0.44","0.94","0.22","0.81","0.12","0.59",,,,,
"WoryaMeskel","0.09","0.16","0.66","0.38","0.97","0.19","0.62","0.25","0.88","0.69","0.81","0.34","0.31","1","0.5","0.12","0.28","0.47","0.06","0.03","0.59","0.56","0.94","0.75","0.84","0.91","0.41","0.72","0.44","0.78","0.22","0.53",,,,,
"Woyenti","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"Woynye","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"WuhdetG","0.28","0.12","0.66","0.22","1","0.5","0.62","0.03","0.94","0.88","0.34","0.38","0.56","0.59","0.44","0.25","0.69","0.19","0.31","0.06","0.72","0.09","0.81","0.53","0.97","0.84","0.75","0.91","0.47","0.78","0.16","0.41",,,,,
"WuhdetK","0.81","0.06","0.5","0.91","0.97","0.44","0.22","0.03","0.75","0.78","0.28","0.53","0.41","0.47","0.59","0.62","0.84","0.16","0.25","0.09","0.66","0.19","0.69","0.38","1","0.88","0.56","0.94","0.31","0.72","0.12","0.34",,,,,
"WushaTires","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"Yedwuha","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Yeju","0.56","0.69","0.75","0.47","0.94","0.22","0.81","0.5","1","0.19","0.53","0.16","0.44","0.72","0.84","0.34","0.62","0.66","0.03","0.09","0.41","0.38","0.97","0.12","0.59","0.91","0.06","0.25","0.88","0.78","0.28","0.31",,,,,
"Yetefet","0.5","0.09","0.75","0.53","0.97","0.16","0.59","0.38","0.91","0.25","0.62","0.28","0.34","1","0.78","0.06","0.22","0.47","0.12","0.03","0.84","0.31","0.94","0.72","0.56","0.88","0.41","0.81","0.44","0.69","0.19","0.66",,,,,
"YifagAkababi","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"Yitihana","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Zata","0.47","0.25","0.41","0.59","0.75","0.22","1","0.19","0.5","0.66","0.56","0.03","0.53","0.94","0.81","0.28","0.38","0.31","0.09","0.06","0.97","0.34","0.78","0.84","0.88","0.91","0.62","0.69","0.12","0.72","0.16","0.44",,,,,
"Ziha","0.94","0.06","0.25","0.31","0.78","0.72","0.62","0.03","0.59","0.84","0.56","0.16","0.5","0.34","0.81","0.44","1","0.22","0.28","0.12","0.69","0.09","0.66","0.53","0.97","0.88","0.47","0.91","0.38","0.75","0.19","0.41",,,,,
"ZihonHuha","0.5","0.09","0.75","0.53","0.97","0.16","0.59","0.38","0.91","0.25","0.62","0.28","0.34","1","0.78","0.06","0.22","0.47","0.12","0.03","0.84","0.31","0.94","0.72","0.56","0.88","0.41","0.81","0.44","0.69","0.19","0.66",,,,,
"ZobarYikuanda","0.09","0.16","0.66","0.38","0.97","0.19","0.62","0.25","0.88","0.69","0.81","0.34","0.31","1","0.5","0.12","0.28","0.47","0.06","0.03","0.59","0.56","0.94","0.75","0.84","0.91","0.41","0.72","0.44","0.78","0.22","0.53",,,,,
"Zongi","0.25","0.03","0.94","0.69","0.84","0.5","1","0.19","0.53","0.47","0.44","0.59","0.72","0.31","0.38","0.62","0.28","0.16","0.22","0.06","0.66","0.09","0.78","0.56","0.97","0.88","0.75","0.91","0.34","0.81","0.12","0.41",,,,,
