"","Name","Region","Timing","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"430","Seret","Emba-Alaje","Late","27","91","0","0","11","0","4","0","0","0","0","0","0","0","0","0","0","0","0","41","0","31","0","0","0","0","0","0","0","0","0","0","52","0","0","4","22"
"431","Sero","Ahferom","Early","0","0","100","0","0","100","100","100","100","0","0","0","100","0","0","0","100","0","0","100","0","0","0","0","0","100","0","0","0","0","100","100","100","0","100","100","0"
"432","Sero","Ahferom","Late","18","0","0","0","40","0","0","0","22","28","0","0","0","48","0","0","0","0","0","0","0","0","0","65","0","0","0","0","35","0","0","0","0","0","0","0","66"
"433","Shamo","Libo Kemkem","Early","80","0","20","0","0","0","0","0","21","0","0","0","0","0","0","0","48","0","0","0","1","69","0","0","0","0","0","0","0","0","46","48","0","0","22","0","0"
"434","Shamo","Libo Kemkem","Late","0","0","0","0","46","0","0","0","0","5","0","0","41","0","20","0","0","0","0","0","10","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","ShehochTehara","Libo Kemkem","Early","53","0","0","2","0","0","0","0","38","4","0","0","0","0","0","0","6","0","0","0","0","82","0","0","0","0","0","16","0","0","0","38","0","0","19","0","0"
"436","ShehochTehara","Libo Kemkem","Late","0","0","0","0","48","0","0","0","0","0","2","0","0","0","8","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"437","Shekatekli","TanquaAbergele","Early","0","90","29","0","0","0","0","89","0","91","0","0","0","0","0","0","0","0","59","0","0","0","15","0","0","0","0","0","0","0","100","85","0","0","0","0","0"
"438","Shekatekli","TanquaAbergele","Late","0","60","0","0","19","0","11","71","0","23","0","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0","0","0","0","26","0","14","0","0","0","0"
"439","Shunge","Ibinat","Early","16","0","0","0","0","0","0","0","0","99","0","0","95","0","0","0","48","0","0","0","0","0","0","92","1","0","0","0","0","41","0","0","0","8","22","0","0"
"440","Shunge","Ibinat","Late","0","48","0","0","84","0","0","0","0","23","35","0","16","0","0","0","0","0","0","0","0","24","0","0","0","0","2","16","0","0","0","0","0","0","0","6","0"
"441","Simret","Ganta-afeshum","Early","0","100","100","0","0","100","100","100","100","0","0","100","100","0","0","0","100","0","0","100","0","100","0","0","0","100","0","0","0","0","100","100","100","0","100","100","0"
"442","Simret","Ganta-afeshum","Late","12","88","0","0","35","0","41","0","34","0","0","0","0","1","0","0","0","0","0","43","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","52"
"443","SimretS","Endamekoni","Early","100","100","100","100","100","100","100","100","0","100","100","100","100","0","0","100","100","100","0","100","0","100","100","100","0","0","100","100","100","100","100","100","100","100","100","0","100"
"444","SimretS","Endamekoni","Late","18","100","0","9","80","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","46","94","0","0","0","3"
"445","SimretT","TanquaAbergele","Early","0","100","0","0","0","0","0","91","0","26","0","0","0","0","0","0","28","0","0","0","0","2","0","0","0","14","0","0","0","0","100","51","14","0","0","0","0"
"446","SimretT","TanquaAbergele","Late","0","63","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","2","0","40","11","67","0","11","0","0","0","0","0","0","10","0","42","0","0","0","0"
"447","Sinkata","SaesiTsaedaemba","Early","0","100","100","0","100","100","100","100","0","100","0","100","100","0","0","0","100","0","100","100","0","100","100","0","100","100","100","100","0","0","0","100","0","0","100","100","100"
"448","Sinkata","SaesiTsaedaemba","Late","0","0","0","1","16","0","46","0","46","0","1","0","0","26","0","0","0","0","0","85","74","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","21"
"449","Siye","TanquaAbergele","Early","0","100","0","0","0","0","0","97","0","15","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","97","0","0","0","0","100","26","29","0","0","0","0"
"450","Siye","TanquaAbergele","Late","0","61","0","0","0","0","9","53","0","33","0","0","0","0","0","0","0","0","0","0","11","18","0","12","0","0","0","0","0","0","0","0","47","0","0","0","0"
"451","Smret","KolaTembien","Early","0","100","48","0","0","0","0","68","0","100","0","0","0","0","0","0","0","0","21","0","0","0","20","0","0","0","0","0","0","0","86","78","0","0","0","0","0"
"452","Smret","KolaTembien","Late","0","46","0","0","0","0","0","66","0","2","0","0","0","0","0","0","0","1","0","38","0","60","0","0","0","0","0","28","0","0","9","0","12","0","0","2","0"
"453","Sorya","Alamata","Early","0","100","100","0","100","0","100","100","100","100","100","100","100","0","0","100","0","100","0","100","100","0","100","100","100","0","100","100","0","0","100","100","100","100","100","0","100"
"454","Sorya","Alamata","Late","50","100","0","0","83","0","0","0","0","15","3","0","0","0","0","0","0","0","0","36","0","7","0","0","0","0","0","0","0","0","0","8","100","0","0","0","0"
"455","Suha","Shebel Berenta","Early","4","0","100","0","0","0","35","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"456","Suha","Shebel Berenta","Late","13","0","0","0","25","0","0","0","0","50","0","0","0","0","0","0","0","0","0","5","0","18","0","5","0","0","0","0","0","0","0","0","68","0","0","0","0"
"457","Tahtayhaya","Endamekoni","Early","100","100","100","0","100","100","100","100","0","100","100","100","100","0","0","100","100","100","0","0","0","100","100","100","100","0","100","100","100","100","100","100","100","100","100","0","0"
"458","Tahtayhaya","Endamekoni","Late","7","96","0","0","89","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","2","47","0","0","0","0","16","0","0","0","0","40","82","0","0","0","0"
"459","TahtayDaeroka","Ahferom","Early","0","0","100","0","0","100","100","100","100","100","0","0","0","0","0","0","100","0","100","100","0","0","0","0","0","100","0","0","0","0","100","100","100","0","100","100","0"
"460","TahtayDaeroka","Ahferom","Late","11","0","0","0","65","0","6","3","0","0","0","0","0","0","22","0","0","0","24","0","0","22","0","0","0","0","0","7","0","0","0","0","0","0","0","0","27"
"461","TahtayLegomti","Adwa","Early","0","28","81","0","0","0","2","100","73","100","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","15","0","0","0","0","0","34","100","0","0","0","0"
"462","TahtayLegomti","Adwa","Late","0","54","0","0","39","0","0","50","0","0","0","0","0","0","0","0","0","0","67","0","0","58","0","0","0","0","0","37","0","0","9","0","3","0","0","0","42"
"463","TahtayMegariaTsebri","Ahferom","Early","0","0","0","0","0","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","100","0","0","100","100","100","0","100","100","0"
"464","TahtayMegariaTsebri","Ahferom","Late","8","9","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26","0","34","0","0","0","0","0","0","46","0","0","0","0","0","0","0","77"
"465","Tao","Alamata","Early","0","100","100","0","100","100","100","100","100","100","100","100","100","0","0","100","100","100","0","0","100","100","100","100","100","0","100","100","0","100","100","100","100","100","100","100","0"
"466","Tao","Alamata","Late","20","100","0","16","74","0","0","9","0","0","0","0","0","0","0","0","0","7","0","0","0","35","0","0","0","0","0","0","0","0","0","44","100","0","0","0","0"
"467","TaraGedam","Libo Kemkem","Early","81","0","0","0","0","0","0","0","3","51","0","0","0","0","0","0","1","0","0","0","0","72","26","0","0","0","0","0","0","0","30","54","0","0","1","0","0"
"468","TaraGedam","Libo Kemkem","Late","0","0","0","0","48","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","59","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"469","TaraSenba","Ibinat","Early","47","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","33","9","0","0","0","20","0","0","0","0","0","42","0","0","12","0","0","3","0","0","0"
"470","TaraSenba","Ibinat","Late","0","0","0","0","72","0","0","13","0","38","9","0","33","0","0","0","0","0","0","0","0","48","0","0","0","0","0","8","0","0","0","0","0","0","0","0","23"
"471","Tekea","Emba-Alaje","Early","100","100","100","0","100","100","100","100","0","100","0","100","100","0","0","100","100","100","0","0","0","100","100","100","0","100","100","100","100","0","100","100","100","0","100","0","100"
"472","Tekea","Emba-Alaje","Late","0","100","0","0","91","0","0","0","0","0","0","0","23","0","0","0","0","0","0","14","0","15","0","0","0","0","0","0","0","0","0","31","36","0","0","1","24"
"473","Tekleweyni","TanquaAbergele","Early","0","100","0","0","0","0","0","97","0","15","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","97","0","0","0","0","100","26","29","0","0","0","0"
"474","Tekleweyni","TanquaAbergele","Late","0","61","0","0","0","0","9","53","0","33","0","0","0","0","0","0","0","0","0","0","11","18","0","12","0","0","0","0","0","0","0","0","47","0","0","0","0"
"475","Tetatiro","Shebel Berenta","Early","5","0","100","0","0","0","0","36","0","19","0","0","0","0","0","0","0","0","0","0","0","6","58","0","0","0","0","0","0","0","0","0","0","0","100","0","0"
"476","Tetatiro","Shebel Berenta","Late","58","0","0","0","0","0","0","0","0","56","0","0","0","0","41","0","0","0","0","0","0","10","0","0","0","0","0","3","0","0","0","0","71","0","0","0","0"
"477","Tibaga","Libo Kemkem","Early","0","0","6","0","0","0","0","0","33","5","0","0","0","0","0","0","13","0","0","0","0","80","7","0","0","0","0","3","0","0","0","24","0","0","28","0","0"
"478","Tibaga","Libo Kemkem","Late","0","0","0","0","48","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"479","Tigage","Ibinat","Early","0","0","0","0","0","0","100","0","0","100","0","0","100","0","0","100","0","0","0","0","0","0","0","100","0","0","0","100","100","0","0","100","100","100","0","0","0"
"480","Tigage","Ibinat","Late","22","1","17","0","79","0","0","0","0","8","17","0","0","0","0","0","0","0","0","4","0","2","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","Tsae","Werieleke","Early","0","100","0","0","0","0","0","0","2","100","0","0","87","0","0","0","0","0","100","100","0","0","95","0","0","100","0","0","0","0","0","100","0","0","0","0","0"
"482","Tsae","Werieleke","Late","0","56","0","0","52","0","0","52","0","0","0","0","0","0","52","0","0","0","15","37","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"483","Tsetsera","Alamata","Early","0","100","100","0","100","0","100","100","100","100","100","100","100","0","0","100","0","100","0","100","100","0","100","100","100","0","100","100","100","0","100","100","100","100","100","0","100"
"484","Tsetsera","Alamata","Late","38","100","0","2","80","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","28","100","0","0","6","0"
"485","Tseykeme","TanquaAbergele","Early","0","100","44","0","0","0","0","97","0","62","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","100","10","43","0","0","0","0"
"486","Tseykeme","TanquaAbergele","Late","0","64","0","0","0","0","0","75","0","34","0","0","0","0","0","0","0","4","0","32","1","14","0","0","0","0","0","0","0","0","17","0","29","0","0","0","0"
"487","Tsigea","RayaAzebo","Early","0","100","100","100","100","100","100","100","0","100","0","100","100","0","0","100","100","100","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","100","0","100"
"488","Tsigea","RayaAzebo","Late","0","88","0","27","87","0","3","0","0","29","0","0","0","0","0","0","0","0","0","14","0","67","0","0","0","0","0","0","0","0","0","29","94","0","0","0","0"
"489","Ulaga","RayaAzebo","Early","0","100","100","0","100","100","100","100","100","100","100","100","100","0","0","100","100","100","0","0","100","100","100","100","100","0","100","100","0","0","100","100","100","100","0","100","0"
"490","Ulaga","RayaAzebo","Late","65","94","0","9","65","0","0","2","0","0","0","0","0","0","0","0","0","7","0","0","0","66","0","0","0","0","0","0","0","0","0","39","100","0","0","0","0"
"491","Wargba","Raya Azebo","Early","0","100","100","100","100","100","100","100","0","100","0","100","100","0","0","100","100","100","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","100","0","100"
"492","Wargba","Raya Azebo","Late","0","88","0","27","87","0","3","0","0","29","0","0","0","0","0","0","0","0","0","14","0","67","0","0","0","0","0","0","0","0","0","29","94","0","0","0","0"
"493","Wariba","Ibinat","Early","77","0","0","0","0","0","68","6","0","70","2","0","0","0","0","0","0","0","0","0","6","0","0","88","0","0","0","0","0","0","72","0","0","0","6","0","0"
"494","Wariba","Ibinat","Late","0","17","0","0","67","0","0","0","0","0","50","0","17","0","12","0","0","0","0","0","0","33","0","0","0","0","5","0","0","0","0","0","0","0","0","50","0"
"495","Wedikeshi","Adwa","Early","0","0","0","0","0","32","0","100","0","45","0","0","2","0","0","0","66","0","100","36","0","0","41","0","0","0","0","0","0","0","0","0","100","0","0","0","0"
"496","Wedikeshi","Adwa","Late","52","0","0","0","0","0","18","27","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","31","7","0","6","0","20","0","0","0","9"
"497","Werabaye","Raya Azebo","Early","100","100","100","0","100","100","100","100","0","100","100","100","100","0","0","100","100","100","0","0","0","100","100","100","100","0","100","100","100","100","100","100","100","100","100","0","0"
"498","Werabaye","Raya Azebo","Late","7","96","0","0","89","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","2","47","0","0","0","0","16","0","0","0","0","40","82","0","0","0","0"
"499","Werkamba","KolaTembien","Early","0","100","3","0","0","0","0","0","0","100","0","0","69","0","0","0","0","0","82","54","0","0","0","0","47","0","0","0","0","0","0","33","64","0","0","0","0"
"500","Werkamba","KolaTembien","Late","0","34","0","0","2","0","0","48","0","29","0","0","0","48","0","0","0","0","0","14","0","61","0","33","0","0","1","0","0","0","0","0","0","0","0","0","0"
"501","Wobo","Shebel Berenta","Early","5","0","100","0","0","0","0","36","0","19","0","0","0","0","0","0","0","0","0","0","0","6","58","0","0","0","0","0","0","0","0","0","0","0","100","0","0"
"502","Wobo","Shebel Berenta","Late","58","0","0","0","0","0","0","0","0","56","0","0","0","0","41","0","0","0","0","0","0","10","0","0","0","0","0","3","0","0","0","0","71","0","0","0","0"
"503","Wonberoch","Ibinat","Early","47","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","33","9","0","0","0","20","0","0","0","0","0","42","0","0","12","0","0","3","0","0","0"
"504","Wonberoch","Ibinat","Late","0","0","0","0","72","0","0","13","0","38","9","0","33","0","0","0","0","0","0","0","0","48","0","0","0","0","0","8","0","0","0","0","0","0","0","0","23"
"505","Wondye","Goncha Siso Enesie","Early","60","0","0","0","22","0","58","0","0","0","11","0","0","0","0","0","0","34","0","0","2","0","0","0","8","0","0","0","0","4","12","0","0","0","100","0","0"
"506","Wondye","Goncha Siso Enesie","Late","30","16","0","0","29","0","0","0","0","90","17","0","0","0","0","0","0","0","2","0","0","37","0","37","0","0","0","0","0","0","0","0","8","0","0","0","0"
"507","Worego","Shebel Berenta","Early","63","0","100","0","0","0","16","0","0","17","0","0","0","0","0","0","0","0","0","0","0","5","28","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"508","Worego","Shebel Berenta","Late","53","54","0","0","55","0","0","0","0","37","0","0","2","0","0","0","0","0","0","0","0","48","0","37","0","0","0","26","0","0","0","0","77","0","0","0","0"
"509","WorgajaWagi","Ibinat","Early","67","0","0","0","0","0","0","81","0","100","0","0","0","0","0","100","0","88","0","0","0","0","0","7","0","0","0","64","0","0","0","0","0","1","78","0","0"
"510","WorgajaWagi","Ibinat","Late","4","0","0","0","74","0","0","28","0","51","0","0","27","0","0","0","0","0","0","0","0","50","0","0","0","0","0","12","2","0","0","0","18","0","0","0","0"
"511","WoryaMeskel","Enesie Sar Midir","Early","0","0","100","0","100","0","0","100","0","100","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","100","0","0"
"512","WoryaMeskel","Enesie Sar Midir","Late","16","15","0","0","35","0","0","26","0","85","49","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","8","0","0","26","0","0","0","0"
"513","Woyenti","Adwa","Early","0","0","89","0","0","0","100","100","14","0","0","0","0","0","0","0","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","100","0","0"
"514","Woyenti","Adwa","Late","34","51","0","0","0","0","30","24","0","0","0","0","0","0","0","0","0","0","13","0","0","48","0","0","0","0","0","17","0","0","0","0","2","0","0","0","48"
"515","Woynye","Shebel Berenta","Early","63","0","100","0","0","0","16","0","0","17","0","0","0","0","0","0","0","0","0","0","0","5","28","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"516","Woynye","Shebel Berenta","Late","53","54","0","0","55","0","0","0","0","37","0","0","2","0","0","0","0","0","0","0","0","48","0","37","0","0","0","26","0","0","0","0","77","0","0","0","0"
"517","WuhdetG","Ganta-afeshum","Early","0","100","100","0","0","100","100","100","100","0","0","100","100","0","0","0","100","0","0","100","0","100","0","0","0","100","0","0","0","0","100","100","100","0","100","100","0"
"518","WuhdetG","Ganta-afeshum","Late","12","88","0","0","35","0","41","0","34","0","0","0","0","1","0","0","0","0","0","43","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","52"
"519","WuhdetK","KolaTembien","Early","0","43","0","0","0","0","0","0","0","100","0","0","100","0","0","0","0","0","100","100","0","0","0","0","0","100","0","0","0","0","16","58","82","0","0","0","0"
"520","WuhdetK","KolaTembien","Late","0","14","0","0","79","0","0","19","0","4","0","0","0","0","16","0","0","0","0","24","26","48","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"521","WushaTires","Libo Kemkem","Early","0","0","6","0","0","0","0","0","33","5","0","0","0","0","0","0","13","0","0","0","0","80","7","0","0","0","0","3","0","0","0","24","0","0","28","0","0"
"522","WushaTires","Libo Kemkem","Late","0","0","0","0","48","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"523","Yedwuha","Shebel Berenta","Early","44","0","100","0","0","0","7","0","0","40","0","0","0","0","0","0","0","0","0","0","0","34","12","72","0","0","0","0","0","0","0","100","0","0","42","0","0"
"524","Yedwuha","Shebel Berenta","Late","29","6","0","0","80","0","0","13","0","24","0","0","0","0","0","0","0","0","0","0","0","22","0","20","0","0","0","6","0","0","0","0","52","0","0","0","0"
"525","Yeju","Shebel Berenta","Early","3","0","37","0","0","0","4","0","0","12","0","0","0","0","0","0","0","0","0","0","0","9","45","0","0","0","0","0","0","9","15","0","0","0","100","0","0"
"526","Yeju","Shebel Berenta","Late","21","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","26","0","0","0","0","0","69","0","0","0","0"
"527","Yetefet","Enesie Sar Midir","Early","58","0","0","0","28","0","100","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","100","8","0","0","0","0","57","69","0","0","0","100","0","0"
"528","Yetefet","Enesie Sar Midir","Late","48","35","0","0","49","0","0","0","0","68","62","0","0","0","0","0","0","0","0","0","0","41","0","62","0","0","0","0","0","0","0","0","19","0","0","0","0"
"529","YifagAkababi","Libo Kemkem","Early","0","0","6","0","0","0","0","0","33","5","0","0","0","0","0","0","13","0","0","0","0","80","7","0","0","0","0","3","0","0","0","24","0","0","28","0","0"
"530","YifagAkababi","Libo Kemkem","Late","0","0","0","0","48","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"531","Yitihana","Shebel Berenta","Early","21","0","100","0","0","11","49","0","0","18","0","0","0","0","0","0","0","0","0","0","12","0","30","0","0","0","0","0","0","0","0","0","0","0","100","0","0"
"532","Yitihana","Shebel Berenta","Late","46","44","0","0","27","0","0","0","0","33","0","0","0","0","0","0","0","0","0","3","0","8","0","0","0","0","0","23","0","0","0","0","82","0","0","0","0"
"533","Zata","Ofla","Early","0","100","100","0","100","100","100","100","0","100","100","100","100","0","0","100","0","100","0","100","100","0","0","100","0","0","100","100","100","0","100","100","100","100","100","0","100"
"534","Zata","Ofla","Late","47","100","0","6","77","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","15","0","0","0","0","0","100","0","0","0","0"
"535","Ziha","Ibinat","Early","82","0","8","0","0","0","0","0","0","87","0","0","0","0","0","0","32","0","0","0","0","74","0","0","0","0","0","17","0","0","81","32","0","0","2","0","0"
"536","Ziha","Ibinat","Late","0","71","0","0","54","0","0","0","0","39","0","0","41","0","32","0","0","0","0","0","1","60","0","0","0","0","0","11","0","0","0","0","0","0","0","0","10"
"537","ZihonHuha","Enesie Sar Midir","Early","68","0","100","0","32","0","100","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","100","100","0","0","100","0","0"
"538","ZihonHuha","Enesie Sar Midir","Late","20","8","0","23","21","0","0","0","0","84","29","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","44","0","0","0","0"
"539","ZobarYikuanda","Enesie Sar Midir","Early","0","0","100","0","100","0","0","100","0","100","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","100","0","0"
"540","ZobarYikuanda","Enesie Sar Midir","Late","16","15","0","0","35","0","0","26","0","85","49","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","8","0","0","26","0","0","0","0"
"541","Zongi","WiereLahe","Early","0","81","0","0","0","0","0","0","82","100","0","0","0","0","0","0","19","0","100","71","0","0","100","0","0","0","0","0","0","0","0","59","100","0","0","0","0"
"542","Zongi","WiereLahe","Late","0","53","0","0","0","0","0","50","0","0","0","0","0","0","66","0","0","0","66","35","0","45","0","14","0","0","0","13","0","0","0","0","1","0","0","0","0"
